SetNumber,PartID,Quantity,Colour,Category,DesignID,PartName,ImageURL,SetCount
"75060-1",4257526,2,"Dark Stone Grey","System",4477,"Plate 1X10","http://cache.lego.com/media/bricks/5/2/4257526.jpg",182
"75060-1",4278274,1,"Dark Stone Grey","System",2654,"Slide Shoe Round 2X2","http://cache.lego.com/media/bricks/5/2/4278274.jpg",186
"75060-1",4509911,1,"Dark Stone Grey","System",6179,"Plate 4X4 W. 4 Knobs","http://cache.lego.com/media/bricks/5/2/4509911.jpg",53
"75060-1",4521187,11,"Dark Stone Grey","System",60478,"Plate 1X2 W/Shaft Ø3.2","http://cache.lego.com/media/bricks/5/2/4521187.jpg",224
"75060-1",4528323,2,"Dark Stone Grey","System",60474,"Plate 4X4 Round W. Snap","http://cache.lego.com/media/bricks/5/2/4528323.jpg",89
"75060-1",4539429,4,"Dark Stone Grey","System",2639,"Corner Plate 2X4X4","http://cache.lego.com/media/bricks/5/2/4539429.jpg",57
"75060-1",4567887,6,"Dark Stone Grey","System",85984,"Roof Tile 1 X 2 X 2/3, Abs","http://cache.lego.com/media/bricks/5/2/4567887.jpg",224
"75060-1",4598769,1,"Dark Stone Grey","System",92593,"Plate 1X4 W. 2 Knobs","http://cache.lego.com/media/bricks/5/2/4598769.jpg",109
"75060-1",4618881,4,"Dark Stone Grey","System",92903,"Brick 1X3X2 W/Ins And Outs.Bow","http://cache.lego.com/media/bricks/5/2/4618881.jpg",18
"75060-1",4621917,4,"Dark Stone Grey","System",92946,"Roof Tile 1X2 45° W 1/3 Plate","http://cache.lego.com/media/bricks/5/2/4621917.jpg",113
"75060-1",4648067,4,"Dark Stone Grey","System",93274,"Angle Plate 1X2 / 2X4","http://cache.lego.com/media/bricks/5/2/4648067.jpg",39
"75060-1",6000970,2,"Dark Stone Grey","System",91988,"Plate 2X14","http://cache.lego.com/media/bricks/5/2/6000970.jpg",56
"75060-1",6018581,2,"Dark Stone Grey","System",88293,"Arch Brick 3X3X2","http://cache.lego.com/media/bricks/5/2/6018581.jpg",8
"75060-1",6019987,6,"Dark Stone Grey","System",11458,"Plade 1X2 M. Van. Hul Ø 4,8","http://cache.lego.com/media/bricks/5/2/6019987.jpg",216
"75060-1",6029948,4,"Dark Stone Grey","System",11477,"Plate W. Bow 1X2X2/3","http://cache.lego.com/media/bricks/5/2/6029948.jpg",131
"75060-1",6037666,4,"Dark Stone Grey","System",13731,"Brick With Bow 1X10","http://cache.lego.com/media/bricks/5/2/6037666.jpg",16
"75060-1",6039176,2,"Dark Stone Grey","System",11212,"Plate 3X3","http://cache.lego.com/media/bricks/5/2/6039176.jpg",60
"75060-1",6047417,10,"Dark Stone Grey","System",10247,"Plate 2X2 + One Hule Ø4,8","http://cache.lego.com/media/bricks/5/2/6047417.jpg",85
"75060-1",6063681,2,"Dark Stone Grey","System",41748,"Left Shell 2X6 W/Bow/Angle","http://cache.lego.com/media/bricks/5/2/6063681.jpg",25
"75060-1",6063685,2,"Dark Stone Grey","System",41747,"Right Shell 2X6 W/Bow/Angle","http://cache.lego.com/media/bricks/5/2/6063685.jpg",24
"75060-1",6071261,5,"Dark Stone Grey","System",15068,"Plate W. Bow  2X2X2/3","http://cache.lego.com/media/bricks/5/2/6071261.jpg",85
"75060-1",6086709,2,"Dark Stone Grey","System",18624,"Plate 1X4 Split-Level","http://cache.lego.com/media/bricks/5/2/6086709.jpg",52
"75060-1",6178919,6,"Dark Stone Grey","System",31493,"Brick 1X2 With Cross Hole","http://cache.lego.com/media/bricks/5/2/6178919.jpg",73
"75060-1",6004908,1,"Dark Stone Grey","System (Figure Part)",72329,"Figure Accessories","http://cache.lego.com/media/bricks/5/2/6004908.jpg",8
"75060-1",4210667,4,"Dark Stone Grey","Technic",32140,"Technic Ang. Beam 4X2 90 Deg","http://cache.lego.com/media/bricks/5/2/4210667.jpg",77
"75060-1",4210857,2,"Dark Stone Grey","Technic",42003,"Cross Blok 3M","http://cache.lego.com/media/bricks/5/2/4210857.jpg",96
"75060-1",4495931,2,"Dark Stone Grey","Technic",32524,"Technic 7M Beam","http://cache.lego.com/media/bricks/5/2/4495931.jpg",93
"75060-1",4508553,2,"Dark Stone Grey","Technic",59426,"Cross Axle 5,5  With Stop 1M.","http://cache.lego.com/media/bricks/5/2/4508553.jpg",391
"75060-1",4516546,12,"Dark Stone Grey","Technic",59443,"Cross Axle, Extension, 2M","http://cache.lego.com/media/bricks/5/2/4516546.jpg",143
"75060-1",4645730,4,"Dark Stone Grey","Technic",64289,"Technic 9M Beam","http://cache.lego.com/media/bricks/5/2/4645730.jpg",53
"75060-1",6006141,2,"Dark Stone Grey","Technic",74695,"Beam 1X2 W/Cross And Hole","http://cache.lego.com/media/bricks/5/2/6006141.jpg",83
"75060-1",6012451,2,"Dark Stone Grey","Technic",10928,"Gear Wheel T=8, M=1","http://cache.lego.com/media/bricks/5/2/6012451.jpg",160
"75060-1",6015356,4,"Dark Stone Grey","Technic",11214,"Con. Bush 2M Fr. + Cross Axle","http://cache.lego.com/media/bricks/5/2/6015356.jpg",156
"75060-1",6083620,3,"Dark Stone Grey","Technic",87083,"Cross Axle 4M With End Stop","http://cache.lego.com/media/bricks/5/2/6083620.jpg",363
"75060-1",4296785,1,"Earth Blue","System",3003,"Brick 2X2","http://cache.lego.com/media/bricks/5/2/4296785.jpg",46
"75060-1",4245566,2,"Earth Green","System",3666,"Plate 1X6","http://cache.lego.com/media/bricks/5/2/4245566.jpg",41
"75060-1",4245570,4,"Earth Green","System",3004,"Brick 1X2","http://cache.lego.com/media/bricks/5/2/4245570.jpg",55
"75060-1",4255624,8,"Earth Green","System",3040,"Roof Tile 1X2/45°","http://cache.lego.com/media/bricks/5/2/4255624.jpg",46
"75060-1",4267850,18,"Earth Green","System",50950,"Brick W/Bow 1/3","http://cache.lego.com/media/bricks/5/2/4267850.jpg",26
"75060-1",4504375,8,"Earth Green","System",54200,"Roof Tile 1X1X2/3, Abs","http://cache.lego.com/media/bricks/5/2/4504375.jpg",68
"75060-1",4528778,2,"Earth Green","System",3068,"Flat Tile 2X2","http://cache.lego.com/media/bricks/5/2/4528778.jpg",27
